"Site","Date","Round","White","Black","Result","ECO","WhiteElo","BlackElo","Annotator","Source","Remark","pgn","ID","Time","Moves","Termination"
"Berlin (Germany)","1980.??.??","?","Jadoul Michel (BEL)","Pedersen Erik (DEN)","1/2-1/2","B16","2336","2399","","","","1.e4 c6 2.d4 d5 3.Nc3 dxe4 4.Nxe4 Nf6 5.Nxf6+ gxf6 6.Nf3 Bf5 7.Bd3 Bg6 8.Bf4 e6 9.Qe2 Bd6 10.Bg3 Qc7 11.O-O-O Nd7 12.Nd2 O-O-O 13.Bxg6 hxg6 14.Ne4 Bxg3 15.hxg3 Kb8 16.Qf3 Qa5 17.Qf4+ Qc7 18.Qf3 1/2-1/2')"">","o_299902","","",""
"","","","Leviathan73","flolauils","0-1","","1176","1352","","","","","l_299902","              5 min","40","time"
"Berlin (Germany)","1980.??.??","?","Jadoul Michel (BEL)","Pritchett Craig W (SCO)","0-1","B83","2336","2390","","","","1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 d6 6.Be2 Be7 7.O-O O-O 8.Be3 Nc6 9.f4 Bd7 10.Nb3 a6 11.a4 Na5 12.Qe1 Nxb3 13.cxb3 Bc6 14.Bd3 Ng4 15.Bd2 Bh4 16.g3 Bf6 17.h3 Bd4+ 18.Kh1 Nf6 19.Kh2 b5 20.Qe2 b4 21.Nd1 Qb6 22.Rc1 e5 23.Ne3 exf4 24.gxf4 Rae8 25.Rc4 Bxe4 26.Rxb4 Qa7 27.Ng4 Nxg4+ 28.hxg4 Ba8 29.Qd1 Bc5 30.Qc2 h6 31.Rc4 Qe7 32.Be1 Qf6 33.Bg3 Bd5 34.g5 Qe6 35.f5 Qe3 36.Bf4 Qe7 37.f6 gxf6 38.gxf6 Qxf6 39.Bd2 Qe5+ 40.Rcf4 Qh5+ 41.Kg3 Kh8 42.Bc3+ Re5 43.Rg4 f6 44.Bxe5 Qxe5+ 45.Kh3 Rg8 46.Rxg8+ Bxg8 47.Bf5 Qe3+ 48.Kh2 Qe5+ 49.Kh3 Qe3+ 50.Kh2 Bd4 51.Qg2 Qxb3 52.Qg6 Be5+ 53.Kg1 Qe3+ 54.Rf2 Bd4 0-1')"">","o_299903","","",""
"Berlin (Germany)","1980.??.??","?","Keene Raymond D (ENG)","Borik Otto (GER)","1/2-1/2","A57","2460","2390","","","","1.d4 Nf6 2.c4 c5 3.d5 b5 4.a4 bxc4 5.Nc3 e6 6.e4 exd5 7.e5 d4 8.exf6 d5 9.Bxc4 dxc4 10.Qf3 dxc3 11.Qxa8 Be6 12.Qf3 Nd7 13.Qxc3 Nxf6 14.Ne2 Bd6 15.Bg5 O-O 16.Rd1 Qb8 17.Bxf6 gxf6 18.Qxf6 Be5 19.Qg5+ Kh8 20.O-O Rg8 21.Qe3 Bxb2 22.Rb1 1/2-1/2')"">","o_299904","","",""
"","","","Ihsaan","St_PAUL","","","1598","1610","","","","","l_299904","              20|20","22","resignation"
"Berlin (Germany)","1980.??.??","?","Keene Raymond D (ENG)","Fries-Nielsen Jens Ove (DEN)","1-0","D85","2460","2355","","","","1.d4 g6 2.c4 Nf6 3.Nc3 d5 4.Nf3 Bg7 5.cxd5 Nxd5 6.e4 Nb6 7.h3 O-O 8.Be3 Nc6 9.Bb5 Na5 10.Qe2 a6 11.Bd3 Nc6 12.d5 Nb4 13.Bb1 f5 14.Bxb6 cxb6 15.a3 fxe4 16.Bxe4 Bxc3+ 17.bxc3 Nxd5 18.Rd1 e6 19.c4 1-0')"">","o_299905","","",""
"","","","jaythepop","paparas85","0-1","","1081","1177","","","","","l_299905","              15 min","33","resignation"
"Berlin (Germany)","1980.??.??","?","Keene Raymond D (ENG)","Roos Daniel (FRA)","1/2-1/2","D85","2460","2380","","","","1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3 Bg7 7.Nf3 O-O 8.Be2 b6 9.O-O c5 10.Bg5 cxd4 11.cxd4 Bb7 12.Qd3 Qd7 13.Rad1 e6 14.Qe3 Qa4 15.Bh6 Nd7 16.Bxg7 Kxg7 17.d5 exd5 18.Nd4 Ba6 19.Bxa6 Qxa6 20.exd5 Rfe8 21.Qc3 Kg8 22.Nc6 Qxa2 23.d6 f6 24.Ne7+ Kh8 25.Qc7 Nf8 26.d7 Rxe7 27.d8Q Rxc7 28.Qxc7 Kg8 29.Rfe1 Qa4 30.h3 Re8 31.Rxe8 Qxd1+ 32.Kh2 Qd4 33.Rd8 Qe5+ 34.Qxe5 fxe5 35.Ra8 Kf7 36.Rxa7+ Ke6 37.Kg3 Nd7 38.Kf3 Kd6 39.Ke3 Kc6 40.Kd3 Nc5+ 41.Kc2 Nd7 42.Ra8 Kd6 43.Rh8 Nf6 44.Rf8 Ke6 45.Kd3 h5 46.g3 g5 47.Rb8 Nd7 48.Rg8 Kf5 49.Rh8 Nf6 50.Rc8 b5 51.Rb8 g4 52.h4 Ne4 53.Rf8+ Nf6 54.Rh8 Kg6 55.Rb8 Kf5 56.Rxb5 Ne4 57.Ke3 Nf6 58.Ra5 Ke6 59.Ra6+ Kf5 60.Ra8 Ke6 61.Kd3 Kf5 62.Rh8 Kg6 63.Kc4 Kf7 64.Ra8 Ke6 65.Ra2 Kf5 66.Ra6 Ne4 67.Kd5 Nxf2 68.Ra1 Nd3 69.Rf1+ Nf4+ 70.gxf4 exf4 71.Kd4 g3 72.Kd3 Kg4 73.Ke2 1/2-1/2')"">","o_299906","","",""
"Berlin (Germany)","1980.??.??","?","Klauner Thei","Borik Otto (GER)","0-1","B06","2200","2390","","","","1.e4 g6 2.d4 Bg7 3.Bc4 a6 4.a3 b5 5.Ba2 Bb7 6.Nc3 Nf6 7.Qe2 O-O 8.Nf3 d6 9.Bd2 Nbd7 10.h4 c5 11.dxc5 Nxc5 12.h5 Ncxe4 13.hxg6 hxg6 14.Nxe4 Nxe4 15.Bh6 Bxb2 16.Bxf8 Qa5+ 17.Kf1 Rxf8 18.Re1 Qxa3 19.Bb3 Qc5 20.Nh4 e6 21.Rh3 Bc3 22.Rxc3 Qxc3 23.Qg4 Qd4 0-1')"">","o_299907","","",""
"","","","superjungle","Yehualashet","0-1","","1348","1382","","","","","l_299907","              1 min","35","time"
"Berlin (Germany)","1980.??.??","?","Klauner Thei","Jadoul Michel (BEL)","1-0","C02","2200","2336","","","","1.e4 e6 2.d4 d5 3.e5 c5 4.c3 Nc6 5.Nf3 Qb6 6.Bd3 Bd7 7.O-O cxd4 8.cxd4 Nxd4 9.Nxd4 Qxd4 10.Nc3 a6 11.Qe2 Ne7 12.Kh1 Nc6 13.f4 Nb4 14.Rd1 Nxd3 15.Rxd3 Qb6 16.Be3 Bc5 17.Bxc5 Qxc5 18.f5 d4 19.b4 Qc7 20.Rad1 Rd8 21.Ne4 Qxe5 22.Rxd4 Ke7 23.Qd2 Qc7 24.Qg5+ Kf8 25.fxe6 1-0')"">","o_299908","","",""
"","","","Jacques-s","boblepage","","","1322","1056","","","","","l_299908","              10 min","24","checkmate"
"Berlin (Germany)","1980.??.??","?","Klauner Thei","Messa Roberto (ITA)","0-1","C02","2200","2265","","","","1.e4 e6 2.d4 d5 3.e5 b6 4.c3 Qd7 5.f4 c5 6.Nf3 Ba6 7.Bxa6 Nxa6 8.O-O Ne7 9.Na3 h5 10.Nc2 Nf5 11.Ne3 g6 12.Nxf5 gxf5 13.Be3 Be7 14.Qe2 Nc7 15.Rac1 c4 16.b3 Qc6 17.Rc2 Rc8 18.b4 Qa4 19.Qe1 Qxc2 0-1')"">","o_299909","","",""
"","","","HK11","Vangarm","0-1","","1530","1753","","","","","l_299909","              3 min","52","resignation"
"Berlin (Germany)","1980.??.??","?","Klauner Thei","Sellos Didier (FRA)","0-1","B22","2200","2310","","","","1.e4 c5 2.c3 d5 3.exd5 Qxd5 4.d4 e6 5.Nf3 Nf6 6.Na3 Be7 7.Nb5 Na6 8.Be2 O-O 9.O-O cxd4 10.Nbxd4 Nc5 11.Qc2 Qe4 12.b4 Qxc2 13.Nxc2 Na4 14.c4 Nc3 15.Re1 Nxe2+ 16.Rxe2 Bd7 17.Ne5 Ba4 18.c5 Rfd8 19.Ne3 Rd4 20.a3 Rad8 21.Bb2 Rd2 22.Rxd2 Rxd2 23.Bc3 Rd8 24.f3 Nd5 25.Nxd5 Rxd5 26.Nc4 f6 27.Nb2 Bb3 28.a4 a5 29.Rc1 axb4 30.Bxb4 Kf7 31.a5 Rd8 32.Rc3 Bd5 33.Nc4 Bxc4 34.Rxc4 Rc8 35.Kf2 e5 36.Ke3 Ke6 37.Kd3 Rc6 38.Rg4 g5 39.Rc4 f5 40.Rc3 h5 41.h4 g4 42.fxg4 f4 43.Rb3 hxg4 44.h5 Kf5 45.Ba3 Rc7 46.Rb6 f3 47.gxf3 gxf3 48.h6 Bg5 49.c6 f2 50.Rxb7 f1Q+ 0-1')"">","o_299910","","",""
"","","","Litosbsk","monkeyconno","0-1","","845","1071","","","","","l_299910","              1 hour","49","resignation"
"Berlin (Germany)","1980.??.??","?","Kristiansen Jens (DEN)","Hecht Hans-Joachim (GER)","1/2-1/2","C04","2430","2485","","","","1.e4 e6 2.d4 d5 3.Nd2 Nc6 4.Ngf3 Nf6 5.e5 Ne4 6.c3 Nxd2 7.Bxd2 Be7 8.Bd3 b6 9.h4 h6 10.h5 Nb8 11.Ng1 Qd7 12.Qg4 Bf8 13.Qe2 a5 14.f4 Ba6 15.Nf3 Bxd3 16.Qxd3 Nc6 17.O-O O-O-O 18.Qa6+ Kb8 19.a4 Qc8 20.Qb5 Kb7 21.b4 Qd7 22.Rfb1 Ra8 23.Ne1 Be7 24.Nd3 Kc8 25.Be3 f5 26.Rc1 Rg8 27.Rab1 g6 28.hxg6 Rxg6 29.Rb2 h5 30.Rbc2 Ra7 31.Kh2 h4 32.Bf2 Bd8 33.Rb2 Rg4 34.Be3 Rg3 35.Bf2 Rg4 36.Be3 Rg3 1/2-1/2')"">","o_299911","","",""
"","","","The_Zootster","psk","","","1054","1192","","","","","l_299911","              15 min","37","resignation"
"Berlin (Germany)","1980.??.??","?","Kristiansen Jens (DEN)","Speelman Jonathan S (ENG)","1/2-1/2","E54","2430","2490","","","","1.e4 c6 2.c4 d5 3.exd5 cxd5 4.d4 Nf6 5.Nc3 e6 6.Nf3 Bb4 7.Bd3 dxc4 8.Bxc4 O-O 9.O-O b6 10.Qe2 Bb7 11.Qd1 Bxc3 12.bxc3 Nd5 13.Qd3 Nd7 14.Bb3 Qc7 15.c4 Nf4 16.Qe3 e5 17.Nxe5 Nxg2 18.Qg3 Nxe5 19.dxe5 Rfe8 20.e6 Qxg3 21.exf7+ Kxf7 22.hxg3 Re1 23.Rxe1 Nxe1 1/2-1/2')"">","o_299912","","",""
"","","","filmora","babbage","1-0","","1583","1627","","","","","l_299912","              3 min","46","time"
"Berlin (Germany)","1980.??.??","?","Kristiansen Jens (DEN)","Zichichi Alvise (ITA)","0-1","B83","2430","2267","","","","1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 d6 6.Be2 Be7 7.O-O O-O 8.f4 Nc6 9.Be3 Bd7 10.Nb3 a5 11.a4 Nb4 12.Bf3 e5 13.Rf2 b6 14.Rd2 Qc7 15.Qe2 Rfe8 16.fxe5 dxe5 17.Rad1 Rab8 18.Nb5 Bxb5 19.Qxb5 h6 20.c3 Nc6 21.Rd3 Na7 22.Qa6 Nc8 23.Nd2 Nd6 24.b4 Nd7 25.Rd5 Qxc3 26.Nf1 Qxb4 27.Qd3 Nc5 28.Bxc5 bxc5 29.Rxd6 c4 30.Qd5 Bxd6 31.Qxd6 c3 32.Ne3 Qxa4 33.Qd3 Rec8 34.Rc1 Qd4 35.Be2 Rb2 36.Kf1 Rd2 37.Qa6 Rd8 38.Nd5 Qxe4 39.Nxc3 Qf4+ 40.Kg1 R2d6 41.Rd1","o_299913","","",""
"","","","CliveO","stefan001","1-0","","1342","1299","","","","","l_299913","              10 min","62","time"
"Berlin (Germany)","1980.??.??","?","Lau Ralf (GER)","Hartoch Robert G (NED)","1/2-1/2","B09","2410","2395","","","","1.e4 d6 2.d4 Nf6 3.Nc3 g6 4.f4 Bg7 5.Nf3 O-O 6.Be3 c5 7.dxc5 Qa5 8.Bd3 Ng4 9.Bd2 Qxc5 10.Qe2 Nf6 11.a3 Bg4 12.h3 Bxf3 13.Qxf3 Qb6 14.O-O-O Nc6 15.Qe3 Qxe3 16.Bxe3 Nd7 17.Nd5 Rfc8 18.Be2 Kf8 19.Kb1 Rab8 20.Bg4 e6 21.Nb4 Ke7 22.Rd2 a5 23.Na2 f5 24.Bf3 fxe4 25.Bxe4 d5 26.Bf3 b5 27.Re1 Kd6 28.c3 b4 29.axb4 axb4 30.c4 Bc3 31.Nxc3 bxc3 32.Rc2 Nb4 33.Rxc3 Rxc4 34.Rec1 Rbc8 35.Bd2 Rxc3 36.Rxc3 Rxc3 37.Bxc3 Nd3 38.g3 e5 39.fxe5+ N7xe5 40.Be2 Nf2 41.b4 Nxh3 42.b5 Ng5 43.Bb4+ Kc7 44.Ba5+ Kb7 45.Bc3 Nc4 46.Bd4 Ne4 47.Kc2 Nxg3 48.Bf3 Ne4 49.Kd3 Ncd6 50.Bg1 Nxb5 51.Bxe4 dxe4+ 52.Kxe4 Kc6 53.Ke5 Nd6 54.Kf6 Kd5 55.Kg7 Ke4 56.Kxh7 g5 57.Bh2 Nc4 58.Kg6 g4 59.Kg5 Kf3 60.Bb8 1/2-1/2')"">","o_299914","","",""
"Berlin (Germany)","1980.??.??","?","Lau Ralf (GER)","Hoi Carsten (DEN)","1/2-1/2","B06","2410","2410","","","","1.e4 g6 2.d4 Bg7 3.Nf3 d6 4.Bc4 c6 5.Bb3 Nf6 6.Nbd2 O-O 7.O-O Nbd7 8.Re1 e5 9.c3 Qc7 10.a4 Re8 11.h3 b6 12.dxe5 Nxe5 13.Nxe5 Rxe5 14.Bc2 d5 15.Nf3 Re7 16.exd5 Nxd5 17.Rxe7 Qxe7 18.Bb3 Bb7 19.Bxd5 cxd5 20.Be3 d4 21.Nxd4 Rd8 22.a5 b5 23.Qg4 b4 24.a6 Ba8 25.Nb5 bxc3 26.bxc3 h5 27.Qe2 Re8 28.Qf1 g5 29.Bxa7 g4 30.Qd3 gxh3 31.Qxh3 Qe1+ 32.Rxe1 Rxe1+ 33.Kh2 Be5+ 34.Qg3+ Bxg3+ 35.Kxg3 Rh1 36.f3 h4+ 37.Kf2 Ra1 38.Nc7 Bc6 39.Bd4 Ra2+ 40.Kg1 Kh7 41.a7","o_299915","","",""
"Berlin (Germany)","1980.??.??","?","Lau Ralf (GER)","Pergericht Daniel (BEL)","1-0","B01","2410","2302","","","","1.e4 d5 2.exd5 Nf6 3.d4 Nxd5 4.Nf3 Bg4 5.Be2 e6 6.c4 Nb6 7.O-O Nc6 8.Be3 Bxf3 9.Bxf3 Nxc4 10.Qa4 Nb6 11.Bxc6+ bxc6 12.Qxc6+ Qd7 13.Qc2 Bd6 14.Nc3 O-O 15.Rac1 c6 16.Ne4 Rac8 17.Rfd1 Nd5 18.Qa4 Bf4 19.Bxf4 Nxf4 20.Rc5 Rfd8 21.Nc3 e5 22.Rxe5 Qg4 23.g3 Nh3+ 24.Kg2 Nf4+ 25.Kf1 Qh3+ 26.Ke1 Ng6 27.Re2 Qxh2 28.Kd2 Qh5 29.Kc1 a5 30.Kb1 Qg4 31.a3 h6 32.Ka1 Rd5 33.Re4 Qf3 34.Re3 Qxf2 35.Nxd5 cxd5 36.Re8+ Rxe8 37.Qxe8+ Kh7 38.Qe1 Qf3 39.Rc1 a4 40.Qc3 Qe4 41.Re1 Qf5 42.Re3 Qd7 43.Qc2 Kg8 44.Rc3 1-0')"">","o_299916","","",""
"","","","ashbo2009","vinay_cerejo","1-0","","897","1161","","","","","l_299916","              5 min","6","checkmate"
"Berlin (Germany)","1980.??.??","?","Lau Ralf (GER)","Roos Daniel (FRA)","1-0","B19","2410","2380","","","","1.e4 c6 2.d4 d5 3.Nc3 dxe4 4.Nxe4 Bf5 5.Ng3 Bg6 6.Nf3 Nd7 7.h4 h6 8.h5 Bh7 9.Bd3 Bxd3 10.Qxd3 Qc7 11.Bd2 e6 12.O-O-O Ngf6 13.Ne4 O-O-O 14.g3 Nxe4 15.Qxe4 Bd6 16.c4 c5 17.Bc3 Nf6 18.Qe2 cxd4 19.Nxd4 a6 20.Kb1 Bc5 21.Nb3 Qc6 22.Nxc5 Qxc5 23.g4 Qg5 24.f3 Rxd1+ 25.Rxd1 Rd8 26.Rxd8+ Kxd8 27.Kc2 Nd7 28.Qd2 Qc5 29.Bxg7 Qxc4+ 30.Bc3 b5 31.a3 Qc6 32.Qd3 e5 33.Kb1 Ke8 34.Bb4 Nf6 35.Qf5 Nd7 36.Qh7 Kd8 37.Qxf7 Kc7 38.Bc3 Qd6 39.Kc2 Kc8 40.Qe8+ Kc7 41.Qg6 Qc5 42.Qxh6 Qf2+ 43.Qd2 Qxf3 44.Ba5+ 1-0')"">","o_299917","","",""
"","","","Tintin_VS_China","sagar_119","","","1040","1224","","","","","l_299917","              20 min","15","resignation"
"Berlin (Germany)","1980.??.??","?","Lau Ralf (GER)","Speelman Jonathan S (ENG)","1/2-1/2","C41","2410","2490","","","","1.e4 e5 2.Nf3 d6 3.d4 exd4 4.Nxd4 Nf6 5.Nc3 Be7 6.Be2 O-O 7.O-O c5 8.Nf3 a6 9.a4 Nc6 10.Re1 b6 11.Bf4 Ra7 12.Qd2 Rd7 13.Rad1 Re8 14.Bc4 Bf8 15.Nd5 Nxd5 16.Bxd5 Nb4 17.Bc4 d5 18.exd5 Rxe1+ 19.Rxe1 Nxd5 20.Ne5 Nxf4 21.Bxf7+ Kh8 22.Qxf4 Rd1 23.Qe3 Qd4 1/2-1/2')"">","o_299918","","",""
"","","","Falmer","becedd","0-1","","1339","1338","","","","","l_299918","              10 min","32","checkmate"
"Berlin (Germany)","1980.??.??","?","Lieb Harald (GER)","Fries-Nielsen Niels Jorgen (DEN)","1-0","A06","2310","2315","","","","1.Nf3 d5 2.b3 Nf6 3.Bb2 e6 4.e3 Be7 5.Ne5 O-O 6.f4 Nfd7 7.Ng4 f5 8.Nf2 c5 9.Be2 Nc6 10.d4 Nf6 11.Nd2 Rb8 12.Nd3 b6 13.O-O Ba6 14.Nf3 Ne4 15.Qe1 Qc8 16.dxc5 bxc5 17.Nde5 Nxe5 18.Nxe5 Bf6 19.Rc1 Nd6 20.Ba1 Bxe2 21.Qxe2 c4 22.Bd4 Bxe5 23.Bxe5 Rb6 24.b4 Nf7 25.Bc3 Nd6 26.Rb1 Qb7 27.Qe1 Nb5 28.Be5 Ra6 29.Ra1 Na3 30.Rf2 c3 31.Qxc3 Rc8 32.Qb3 Nc4 33.Bd4 Ra3 34.Qb1 Nxe3 35.Qe1 Nxc2 36.Qxe6+ Kh8 37.Rxc2 Rxc2 38.Qe8# 1-0')"">","o_299919","","",""
"","","","alittle2hi","sundaychile","0-1","","1322","1397","","","","","l_299919","              1 min","25","checkmate"
"Berlin (Germany)","1980.??.??","?","Lieb Harald (GER)","Jadoul Michel (BEL)","1-0","E67","2310","2336","","","","1.Nf3 Nf6 2.c4 d6 3.d4 g6 4.Nc3 Bg7 5.g3 O-O 6.Bg2 Nbd7 7.O-O e5 8.d5 a5 9.e4 Nc5 10.Ne1 Nfd7 11.Qc2 f5 12.exf5 gxf5 13.f4 e4 14.Be3 Nf6 15.h3 Bd7 16.Qf2 b6 17.Rd1 Qe8 18.Bd4 Qg6 19.Qe3 Rf7 20.Kf2 Nh5 21.Rg1 Re8 22.Bxg7 Rxg7 23.Bf1 Qh6 24.Be2 Kf7 25.Bxh5+ Qxh5 26.Kg2 b5 27.cxb5 Bxb5 28.Rd2 Ba6 29.Kh2 Reg8 30.Nd1 Kf8 31.Nf2 Qf7 32.Qd4 Qe7 33.Nc2 Nd3 34.Ne3 Qd7 35.Nxd3 Bxd3 36.Qf6+ Rf7 37.Qh6+ Ke8 38.Rdg2 Rg6 39.Qh5 Kf8 1-0')"">","o_299920","","",""
"","","","jogo_belo","Tombeginner","0-1","","1427","1452","","","","","l_299920","              2 min","42","time"
"Berlin (Germany)","1980.??.??","?","Lieb Harald (GER)","Roos Louis (FRA)","1-0","E60","2310","2255","","","","1.Nf3 Nf6 2.c4 g6 3.b4 Bg7 4.Bb2 d6 5.d4 O-O 6.Qb3 a5 7.a3 c6 8.e3 Nbd7 9.Be2 b6 10.O-O Re8 11.Rd1 Qc7 12.Nc3 axb4 13.axb4 Rxa1 14.Rxa1 Bb7 15.d5 cxd5 16.cxd5 Nxd5 17.Nb5 Qb8 18.Bxg7 Kxg7 19.Rd1 N5f6 20.Nc3 h6 21.Nd4 d5 22.Bb5 Rd8 23.Nc6 Bxc6 24.Bxc6 e6 25.f3 Ne5 26.Bb5 Qd6 27.Ne2 Nc6 28.Bxc6 Qxc6 29.Rc1 Qd6 30.Qa4 e5 31.Rc6 Qd7 32.b5 d4 33.exd4 exd4 34.Qa1 Qe7 35.Ng3 d3 36.Rc1 Qd6 37.Nf1 h5 38.Qa4 d2 39.Rd1 Qc5+ 40.Kh1 1-0')"">","o_299921","","",""
"","","","chessmasterbringit","Super_Hans","","","1018","1170","","","","","c_299921","36 minutes","5","time"
"","","","Alappin","pabline","1-0","","1556","1451","","","","","l_299921","              5 min","35","time"
"Berlin (Germany)","1980.??.??","?","Messa Roberto (ITA)","Goldenberg Richard (FRA)","0-1","A36","2265","2365","","","","1.e4 c5 2.c4 Nc6 3.Nc3 g6 4.g3 Bg7 5.Bg2 Nf6 6.d3 O-O 7.Nge2 d6 8.O-O Ne8 9.Rb1 Nc7 10.a3 a5 11.Nd5 Nxd5 12.exd5 Nd4 13.Nxd4 Bxd4 14.Be3 Bg7 15.b4 axb4 16.axb4 b6 17.d4 Bf5 18.Rb3 Ra2 19.Rc3 cxb4 20.Qb3 bxc3 21.Qxa2 Qc7 22.Rc1 c2 23.f3 h5 24.h3 Rc8 25.Bf1 g5 26.g4 hxg4 27.hxg4 Bg6 28.Qb3 Bf6 29.Kg2 Kg7 30.Be2 e6 31.dxe6 fxe6 32.Rh1 Rh8 33.Bd3 Rxh1 34.Kxh1 Bxd3 35.Qxd3 d5 36.Qxc2 Qxc4 37.Qf2 Qd3 38.Kg2 b5 39.Kg3 b4 40.f4 Bxd4 0-1')"">","o_299922","","",""
"","","","noracist","dandan11","0-1","","1638","1543","","","","","l_299922","              5|5","64","resignation"
"Berlin (Germany)","1980.??.??","?","Pedersen Erik (DEN)","De Lange Job (NED)","1/2-1/2","A16","2399","2265","","","","1.c4 g6 2.Nf3 Bg7 3.g3 f5 4.Bg2 Nf6 5.Nc3 d6 6.d3 O-O 7.O-O Nc6 8.Rb1 Nh5 9.Bd2 a5 10.a3 f4 11.b4 axb4 12.axb4 e5 13.b5 Nd4 14.e3 Nxf3+ 15.Bxf3 Bh3 16.Re1 fxg3 17.fxg3 Qf6 18.Bd5+ Kh8 19.Qe2 Rab8 20.Ne4 Qe7 21.Nf2 Bd7 22.Bg2 Nf6 23.Bc3 c6 24.bxc6 bxc6 25.Qc2 c5 26.Rxb8 Rxb8 27.Rb1 Qe8 28.Rb2 Bh6 29.Bd2 Ng4 30.Nxg4 Bxg4 31.Qb1 Rxb2 32.Qxb2 Be2 33.Bf1 Bf3 34.Bg2 Be2 35.Bf1 Bf3 36.Bg2 Qf8 37.Bc1 Qa8 38.Bxf3 Qxf3 39.Qf2 Qd1+ 1/2-1/2')"">","o_299923","","",""
"","","","DHArgentina","oldmungral","0-1","","1754","1567","","","","","l_299923","              5 min","35","checkmate"
"Berlin (Germany)","1980.??.??","?","Pedersen Erik (DEN)","Pritchett Craig W (SCO)","1/2-1/2","A13","2399","2390","","","","1.c4 c5 2.b3 Nf6 3.Bb2 e6 4.Nf3 Be7 5.e3 O-O 6.Be2 b6 7.O-O Bb7 8.Nc3 d5 9.d4 Nc6 10.cxd5 exd5 11.Rc1 Rc8 12.Re1 Re8 13.Bf1 Bf8 14.Na4 Ne4 15.a3 Qd7 16.dxc5 bxc5 17.Nd2 Qf5 18.Nxe4 dxe4 19.Qc2 Ne5 20.Red1 h5 21.f4 Nd3 22.Ra1 Red8 23.Bc3 Ba6 24.Nb2 Rd5 25.Nc4 Rcd8 26.Bxd3 exd3 27.Qf2 Bxc4 28.bxc4 R5d7 29.Qf3 Re8 30.Bd2 g6 31.Rab1 Re4 32.Rb8 Rde7 33.Rdb1 Re8 34.R1b7 1/2-1/2')"">","o_299924","","",""
"","","","scott127398712","loristoteles","draw","","1148","1168","","","","","l_299924","              3 min","63","draw"
"Berlin (Germany)","1980.??.??","?","Pergericht Daniel (BEL)","Delaney John (IRL)","1/2-1/2","A59","2302","2205","","","","1.d4 Nf6 2.c4 c5 3.d5 b5 4.cxb5 a6 5.bxa6 Bxa6 6.Nc3 d6 7.Nf3 g6 8.e4 Bxf1 9.Kxf1 Bg7 10.g3 O-O 11.Kg2 Nbd7 12.Qe2 Qa5 13.Bd2 Rfb8 14.Rab1 Ne8 15.Rhd1 Nc7 16.a4 Qa6 17.b3 Qxe2 18.Nxe2 Rb7 1/2-1/2')"">","o_299925","","",""
"","","","josh13a","hoogie46","1-0","","1304","1226","","","","","l_299925","              5 min","24","resignation"
"Berlin (Germany)","1980.??.??","?","Pergericht Daniel (BEL)","Iannaccone Ernesto (ITA)","1/2-1/2","E06","2302","2375","","","","1.d4 Nf6 2.c4 e6 3.g3 d5 4.Bg2 Be7 5.Nf3 O-O 6.O-O c6 7.Qc2 b6 8.Rd1 Ba6 9.Nbd2 Nbd7 10.b3 c5 11.dxc5 Nxc5 12.Bb2 Rc8 13.Rac1 Qc7 14.Qb1 Qb8 15.Ng5 Ncd7 16.cxd5 Rxc1 17.Rxc1 exd5 18.Qf5 Bxe2 19.Nxh7 Bg4 20.Nxf6+ Bxf6 21.Qc2 Bxb2 22.Qxb2 Nf6 23.h3 Bh5 24.Nf3 Bxf3 25.Bxf3 Rc8 26.Rd1 Qd6 27.Rd2 1/2-1/2')"">","o_299926","","",""
"","","","skarel","mashkoff","0-1","","1358","1416","","","","","l_299926","              1|5","59","checkmate"
"Berlin (Germany)","1980.??.??","?","Pergericht Daniel (BEL)","Keene Raymond D (ENG)","1/2-1/2","A53","2302","2460","","","","1.d4 Nf6 2.c4 d6 3.Nc3 Bf5 4.g3 g6 5.Bg2 Nc6 6.Bg5 Bg7 7.e4 Bd7 8.h3 O-O 9.Nf3 e5 10.dxe5 Nxe5 11.Nxe5 dxe5 12.Qc2 h6 13.Be3 Be6 14.Na4 Nd7 15.O-O Qe7 16.Rfe1 Rfe8 17.Bf1 Nb8 18.Qb3 b6 19.Nc3 Nc6 20.Nd5 Qd8 21.c5 Nd4 22.Bxd4 exd4 23.Bb5 Rf8 24.Bc6 Rb8 25.Qa3 Bxh3 26.Qxa7 Bg4 27.cxb6 cxb6 28.Qa3 Kh7 29.Nf4 Qg5 30.Bd5 Rbd8 31.Qb3 Rd6 32.Rac1 Rf6 33.Rc2 h5 34.e5 Rxf4 35.gxf4 Qxf4 36.Qg3 Qxg3+ 37.fxg3 d3 38.Rd2 Be2 39.Rdxe2 dxe2 40.Rxe2 Re8 41.Bxf7 1/2-1/2')"">","o_299927","","",""
"","","","sterlingsteel","sanchez1","1-0","","1081","1031","","","","","l_299927","              10 min","28","checkmate"
