"Site","Date","Round","White","Black","Result","ECO","WhiteElo","BlackElo","Annotator","Source","Remark","pgn","ID","Time","Moves","Termination"
"Melbourne (Australia)","1971.12.30","4","Pope Arthur","Barber Haydn J (AUS)","1-0","B93","0","2243","","","","1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.f4 Qc7 7.Bd3 Nbd7 8.Nf3 e5 9.a4 b6 10.O-O Bb7 11.Qe1 Be7 12.Kh1 O-O 13.Nh4 Rfe8 14.Nf5 Bf8 15.fxe5 dxe5 16.Bg5 Re6 17.Qh4 g6 18.Nh6+ Bxh6 19.Qxh6 Qd6 20.Bc4 Nxe4 21.Rad1 Qc5 22.Rxf7 Nxg5 23.Qg7# 1-0')"">","o_194253","","",""
"","","","vytaslt","magedmagdy","1-0","","1411","1361","","","","","l_194253","              15|10","44","resignation"
"Melbourne (Australia)","1971.12.30","4","Raudzins J","Fell Lloyd (AUS)","0-1","A39","0","1961","","","","1.c4 Nf6 2.Nc3 g6 3.g3 Bg7 4.Bg2 c5 5.Nf3 Nc6 6.O-O O-O 7.d4 cxd4 8.Nxd4 Nxd4 9.Qxd4 d6 10.Qd3 Ng4 11.b3 Qa5 12.Bd2 Qh5 13.h4 Ne5 14.Qc2 Bf5 15.Qd1 Nc6 16.Rc1 Be6 17.Nd5 Rac8 18.Bf3 Bg4 19.Bg5 Be5 20.Bxe7 Nd4 21.Nf6+ Bxf6 22.Bxg4 Qxg4 23.Bxf6 Nxe2+ 24.Kh2 Qe6 25.Re1 Qxf6 26.Qxe2 Rce8 27.Qf1 Qb2 28.Ra1 Re6 29.Reb1 Qf6 30.Kg2 Rfe8 31.Re1 Qe7 32.Rxe6 Qxe6 33.Qd3 Qe4+ 34.Qxe4 Rxe4 35.Kf3 Re6 36.Rd1 Kf8 37.Rd2 Ke7 38.g4 b6 39.Kf4 h6 40.f3 Re1 41.Kg3 Ke6 42.Kf2 Rh1 43.Kg3 Kd7 44.f4 a5 45.Rd3 Ra1 46.Rd2 Rc1 47.h5 gxh5 48.gxh5 a4 49.Kg4 a3 50.Kf5 Rb1 51.Kf6 Rb2 52.Rd3 Rxa2 53.b4 Rf2 54.f5 a2 55.Ra3 Kc6 56.Kxf7 Rxf5+ 57.Kg6 Rf2 58.Kxh6 Rg2 59.Kh7 d5 60.b5+ Kc5 61.cxd5 Kxb5 62.h6 Kc5 63.Kh8 b5 64.h7 b4 65.Ra5+ Kb6 66.Ra3 bxa3 0-1')"">","o_194254","","",""
"","","","Ziryab","Payncho","1-0","","1767","1643","","","","","l_194254","              3 min","35","checkmate"
"Melbourne (Australia)","1971.12.30","4","Rudzitis A","Nagels E","1/2-1/2","B25","0","0","","","","1.e4 c5 2.Nc3 Nc6 3.g3 g6 4.Bg2 Bg7 5.Nh3 Nf6 6.O-O d6 7.d3 O-O 8.f4 Bg4 9.Qe1 Nd4 10.Qf2 Bd7 11.Kh1 Rb8 12.Ng1 b5 13.a3 a5 14.h3 b4 15.axb4 axb4 16.Nd1 e6 17.Be3 Ne8 18.Nf3 Nxf3 19.Bxf3 e5 20.Kh2 Qc8 21.Bg2 Nc7 22.f5 f6 23.g4 Nb5 24.c3 bxc3 25.bxc3 Ra8 26.Ra2 Qc6 27.c4 Nd4 28.Nc3 Rxa2 29.Qxa2 Ra8 30.Qb2 g5 31.Rb1 Bf8 32.Nd5 Kf7 33.Qb7 Nc2 34.Bd2 Be7 35.Rb6 Qc8 36.Qc7 Nd4 37.Rb7 Qxc7 38.Rxc7 Ke8 39.Rxd7 Kxd7 40.Nb6+ Kc6 41.Nxa8 Bd8 42.Kg3 Kb7 43.h4 h6 44.h5 Kxa8 45.Bf3 Nb3 46.Be3 Kb7 47.Bd1 Nd4 48.Bxd4 cxd4 49.Ba4 Kb6 50.Kf2 Ka5 51.Be8 Kb4 52.Ke2 1/2-1/2')"">","o_194255","","",""
"Melbourne (Australia)","1971.12.30","4","Teters A","Ingram Benny (AUS)","1/2-1/2","A57","0","2046","","","","1.d4 Nf6 2.c4 c5 3.d5 b5 4.b3 g6 5.Bb2 Bg7 6.e3 O-O 7.Nf3 Bb7 8.Bd3 e6 9.dxe6 fxe6 10.cxb5 d5 11.Nbd2 Nbd7 12.O-O Qc7 13.Rc1 Rae8 14.h4 Ng4 15.Bxg7 Kxg7 16.Qe2 Ndf6 17.g3 Re7 18.e4 Nh5 19.Kg2 h6 20.Rce1 Ref7 21.Ng5 hxg5 22.Qxg4 dxe4 23.Nxe4 gxh4 24.Kg1 hxg3 25.Nxg3 Nf4 26.Nh5+ Kh8 27.Nxf4 Rxf4 28.Qxe6 Qh7 29.Be4 Bc8 30.Qe5+ R8f6 31.Bg2 Bh3 32.Rd1 Qh4 33.Rd8+ Kh7 34.Qe7+ Rf7 35.Qxh4+ Rxh4 36.Bxh3 Rxh3 37.Rc8 Rf5 38.Kg2 Rhh5 39.Rc7+ Kh6 40.Rg1 Rd5 41.Rf7 Rhg5+ 1/2-1/2')"">","o_194256","","",""
"","","","Cerebral","shakespeareanbard","0-1","","1416","1679","","","","","l_194256","              2 min","37","time"
"Melbourne (Australia)","1971.12.30","4","Tomson B","Parr Peter","0-1","E79","0","0","","","","1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.f4 O-O 6.Be2 c5 7.Nf3 cxd4 8.Nxd4 Nc6 9.Be3 Qa5 10.O-O Bd7 11.Kh1 Rac8 12.Qd2 Nxd4 13.Qxd4 Bg4 14.Bd3 b6 15.e5 Nd7 16.Nd5 Rfe8 17.b4 Qa4 18.f5 Nxe5 19.f6 exf6 20.Nxf6+ Bxf6 21.Rxf6 Be6 22.Bh6 Qxb4 23.Raf1 Qc5 24.Qb2 Qc7 25.R6f4 f5 26.Be2 Qe7 27.h4 Rc5 28.Bg5 Qg7 29.Qd4 h6 30.Bxh6 Qxh6 31.Qxd6 Qg7 32.Qd1 Nxc4 33.Qa4 b5 34.Qb4 Qe7 35.h5 a5 36.Qe1 Re5 37.hxg6 Qg7 38.Qf2 Bd7 39.g4 Rxe2 40.Qh4 Bc6+ 0-1')"">","o_194257","","",""
"","","","steveisme","Avarus","0-1","","1400","1728","","","","","l_194257","              15|10","23","resignation"
"Melbourne (Australia)","1971.12.30","4","Travers Roy B (AUS)","Sanders P","1-0","A48","2205","0","","","","1.d4 Nf6 2.Nf3 g6 3.Bf4 Bg7 4.e3 c5 5.c3 b6 6.Nbd2 Bb7 7.Qb3 cxd4 8.exd4 O-O 9.Bd3 Nc6 10.O-O Nh5 11.Bg5 Qc7 12.Rfe1 e6 13.Ne4 Na5 14.Qd1 Bxe4 15.Rxe4 d5 16.Rh4 Nc4 17.Qc1 e5 18.Bxc4 dxc4 19.dxe5 Rfe8 20.g4 f6 21.gxh5 fxg5 22.Qxg5 Re6 23.Qg4 1-0')"">","o_194258","","",""
"","","","mkmkhan","John5221929","1-0","","962","600","","","","","l_194258","              10 min","40","checkmate"
"Melbourne (Australia)","1971.12.30","4","Viner Phillip (AUS)","Shaw Terrey I (AUS)","1/2-1/2","D78","2183","2390","","","","1.Nf3 g6 2.g3 Bg7 3.Bg2 d5 4.O-O Nf6 5.d4 O-O 6.c4 c6 7.Nc3 dxc4 8.e4 Bg4 9.Be3 e5 10.dxe5 Nfd7 11.Qc2 Bxf3 12.Bxf3 Nxe5 13.Be2 Na6 14.a3 b5 15.f4 Nd3 16.Rad1 Bd4 17.Bxd4 Qxd4+ 18.Kg2 Nac5 19.Bf3 f6 20.e5 Rac8 21.exf6 Rxf6 22.Rd2 Re8 23.Re2 Rxe2+ 24.Bxe2 g5 25.Bxd3 cxd3 26.Qf2 Qxf2+ 27.Rxf2 gxf4 28.gxf4 Rd6 29.Rd2 Nb3 30.Rd1 a6 31.Ne4 Rd5 32.Kf3 1/2-1/2')"">","o_194259","","",""
"Melbourne (Australia)","1971.12.30","4","Woodhams Michael (AUS)","Hay Trevor (AUS)","1/2-1/2","E75","2255","2310","","","","1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Be2 O-O 6.Bg5 c5 7.d5 e6 8.Qd2 exd5 9.exd5 Re8 10.Nf3 Qe7 11.O-O Qf8 12.h3 Na6 13.Rfe1 Nc7 14.a4 a6 15.g4 h6 16.Bf4 Bd7 17.a5 Rab8 18.Bd3 b5 19.cxb5 Rxb5 20.Rxe8 Nfxe8 21.Re1 Nf6 22.Kg2 Rb8 23.Bh2 Re8 1/2-1/2')"">","o_194260","","",""
"","","","Pawnsweeper","jackojim","1-0","","968","1092","","","","","l_194260","              5 min","49","time"
"Aarhus (Denmark)","1972.??.??","3","Bang Erik (DEN)","Jensen Vagn (DEN)","1-0","A81","2290","2181","","","","1.d4 f5 2.g3 Nf6 3.Bg2 g6 4.Nf3 Bg7 5.O-O O-O 6.b3 d6 7.Bb2 Ne4 8.Nfd2 Nxd2 9.Nxd2 Nc6 10.Nc4 e6 11.e3 Qe7 12.a4 Bd7 13.Qd2 a5 14.Rad1 b6 15.d5 exd5 16.Qxd5+ Kh8 17.Bxg7+ Qxg7 18.Nxd6 cxd6 19.Qxd6 Be8 20.Bxc6 Rf6 21.Bxa8 Rxd6 22.Rxd6 Qc7 23.Rd2 Bc6 24.Bxc6 Qxc6 25.c4 Qf3 26.Rd4 Kg7 27.Rfd1 h5 28.R1d3 Qe2 29.h4 Qe1+ 30.Kg2 Qb4 31.Kf3 Qc5 32.Rd5 Qc8 33.Rd6 Qb7+ 34.Ke2 Kh6 35.R3d5 Qc7 36.Re6 Kg7 37.Rdd6 Qc5 38.Rxg6+ Kf7 39.Rxb6 Qa3 40.Rgf6+ 1-0')"">","o_194261","","",""
"","","","MacKattack","splinterproject","1-0","","1165","1003","","","","","c_194261","46 minutes","24","resignation"
"","","","av_","Suvorov","","","1346","1259","","","","","l_194261","              10 min","46","resignation"
"Aarhus (Denmark)","1972.??.??","2","Bang Erik (DEN)","Pedersen Jan Rode (DEN)","1/2-1/2","E66","2290","2246","","","","1.Nf3 Nf6 2.g3 g6 3.Bg2 Bg7 4.O-O O-O 5.c4 c6 6.d4 d6 7.Nc3 Nbd7 8.e4 e5 9.h3 Qa5 10.Be3 Nb6 11.Qe2 exd4 12.Nxd4 Re8 13.Rac1 Qe5 14.Rfd1 Be6 15.b3 Rad8 16.f4 Qh5 17.Qxh5 Nxh5 18.g4 Nf6 19.Bf2 h5 20.g5 Nh7 21.Nxe6 fxe6 22.h4 Rf8 23.Bg3 e5 24.Ne2 exf4 25.Bxf4 Be5 26.Be3 Rf7 27.c5 Nc8 28.cxd6 Nxd6 29.Bxa7 Ra8 30.Bd4 Bxd4+ 31.Rxd4 Nb5 32.Rd2 Nf8 33.Rcd1 Ne6 34.a4 Nbc7 35.Rd6 Kg7 36.e5 Re8 37.Be4 Ree7 38.b4 Ne8 39.R6d2 N6c7 40.Bg2 Rxe5 1/2-1/2')"">","o_194262","","",""
"","","","Computer3-HARD","Noz-4","","","2206","962","","","","","l_194262","              5 min","8","resignation"
"Aarhus (Denmark)","1972.??.??","7","Bang Erik (DEN)","Rosell Kaj (DEN)","1/2-1/2","A38","2290","2331","","","","1.Nf3 Nf6 2.g3 g6 3.b3 Bg7 4.Bb2 c5 5.c4 O-O 6.Bg2 Nc6 7.O-O d6 8.Nc3 Rb8 9.d4 cxd4 10.Nxd4 Nxd4 11.Qxd4 a6 12.Nd5 Be6 13.Qd2 Bxd5 14.cxd5 Qd7 15.Rac1 Rfc8 16.Rxc8+ Rxc8 17.Rc1 Rc7 18.Rxc7 Qxc7 19.Qc3 Ne8 20.Qxc7 Nxc7 21.Bc1 Nb5 22.Bd2 Bc3 23.a4 Nd4 24.Bxc3 Nxe2+ 25.Kf1 Nxc3 26.Ke1 b5 27.a5 Kf8 28.Kd2 Na2 29.Kc2 1/2-1/2')"">","o_194263","","",""
"","","","Tumeke","Computer1-EASY","","","1271","1409","","","","","l_194263","              5 min","21","time"
"Aarhus (Denmark)","1972.??.??","7","Frausing Poul","Jacobsen Bo (DEN)","0-1","B06","0","2269","","","","1.e4 g6 2.d4 Bg7 3.c3 b6 4.Be3 d5 5.e5 Nh6 6.Bd3 Nf5 7.Bxf5 Bxf5 8.Ne2 h5 9.Nd2 Qd7 10.Nf3 Bg4 11.Nf4 Bh6 12.Nd3 Qf5 13.Bxh6 Rxh6 14.Qa4+ c6 15.O-O-O a5 16.Nde1 b5 17.Qa3 Nd7 18.h3 Bxf3 19.Nxf3 g5 20.Rd2 Nb6 21.Re2 b4 22.Qb3 Nc4 23.Qc2 Qf4+ 24.Nd2 h4 25.Kb1 Nb6 26.Rg1 bxc3 27.Qxc3 Rb8 28.Qd3 Na4 29.Nb3 g4 30.Rc1 gxh3 31.gxh3 Rg6 32.e6 Rxe6 33.Rxe6 fxe6 34.Rxc6 Qxf2 35.Rc2 Qe1+ 36.Rc1 Qb4 37.Qc2 Nxb2 38.Qxb2 a4 39.Qc2 Qb6 40.Qg6+ Kd7 41.Rc3 Qxd4 42.Qc2 axb3 43.axb3 Ra8 44.Qc1 Qe4+ 45.Kb2 Qg2+ 46.Rc2 Qxh3 47.Qf4 Qg3 48.Qd4 Qe1 49.Rc1 Qa5 0-1')"">","o_194264","","",""
"","","","ragtime","holvater","0-1","","1214","1293","","","","","l_194264","              10 min","17","resignation"
"Aarhus (Denmark)","1972.??.??","6","Frausing Poul","Larsen Ernst","1/2-1/2","B16","0","0","","","","1.e4 c6 2.d4 d5 3.Nc3 dxe4 4.Nxe4 Nf6 5.Nxf6+ gxf6 6.c3 Bf5 7.Bd3 Bxd3 8.Qxd3 Qc7 9.Ne2 e6 10.Bf4 Bd6 11.Bxd6 Qxd6 12.O-O-O Nd7 13.Kb1 O-O-O 14.Qf3 Qd5 15.Qxd5 cxd5 16.Rd3 Rdg8 17.Rg3 h5 18.Kc2 Nb6 19.Nf4 h4 20.Rxg8+ Rxg8 21.g3 Nc4 22.Ng2 hxg3 23.hxg3 Kd7 24.Nf4 Nd6 25.Kd3 Ne4 26.Ke3 Rc8 27.Ne2 Rc6 28.f3 Nd6 29.Kd3 Ra6 30.Nc1 Rb6 31.b3 Rc6 32.Ne2 Ke7 33.g4 Rc8 34.Nf4 b5 35.Re1 Kd7 36.Nh5 f5 37.Nf6+ Kc7 38.gxf5 Nxf5 39.Rh1 Kd6 40.Rh7 Ke7 41.Ng4 Nd6 42.Ne5 Rc7 43.Rh8 Kf6 44.Rd8 Ke7 45.Rh8 Nf5 46.Rb8 Nd6 47.Rh8 1/2-1/2')"">","o_194265","","",""
"","","","bridh","trippah","draw","","577","819","","","","","l_194265","              2|12","25","draw"
"Aarhus (Denmark)","1972.??.??","5","Frausing Poul","Nielsen Kurt","0-1","B24","0","0","","","","1.e4 c5 2.Nc3 Nc6 3.g3 g6 4.Bg2 Bg7 5.Nge2 Rb8 6.O-O b5 7.Nd5 e6 8.Ne3 Nge7 9.d3 O-O 10.Nf4 Bb7 11.c3 d5 12.exd5 exd5 13.Nexd5 Nxd5 14.Bxd5 g5 15.Qf3 Qd7 16.Bxc6 Bxc6 17.Qh5 gxf4 18.Bxf4 Rbc8 19.f3 Qxd3 20.Rad1 Qg6 21.Qh4 Bf6 22.Qh3 Rfd8 23.Rd6 Rxd6 24.Qxc8+ Rd8 25.Qc7 b4 26.Kg2 Bb5 27.Rf2 bxc3 28.bxc3 Qf5 29.Bh6 Bg5 30.h4 Rc8 31.Qb7 Bc6 0-1')"">","o_194266","","",""
"","","","Pharaoh1","Computer1-EASY","","","1185","1377","","","","","l_194266","              10|10","54","resignation"
"Aarhus (Denmark)","1972.??.??","1","Frausing Poul","Pedersen Borge (DEN)","1/2-1/2","C01","0","2126","","","","1.e4 e6 2.d4 d5 3.exd5 exd5 4.Bd3 Bd6 5.c3 Ne7 6.Qc2 Ng6 7.Ne2 Qf6 8.g3 Nc6 9.Be3 Nce7 10.Nd2 Bf5 11.O-O-O O-O 12.h4 Bxd3 13.Qxd3 Qf5 14.Qxf5 Nxf5 15.Nf1 Rfe8 16.h5 Nxe3 17.Nxe3 Nf8 18.Rde1 c6 19.Rh4 Nd7 20.Kd2 Be7 21.Rhh1 Bg5 22.f4 Bd8 23.g4 Nf6 24.Ng3 Bc7 25.Rhf1 Kf8 26.g5 Ne4+ 27.Nxe4 Rxe4 28.Ng2 Rae8 29.Rxe4 Rxe4 30.Rf3 Ke7 31.Re3 Rxe3 32.Kxe3 Ke6 33.Kf3 f6 34.Kg4 f5+ 35.Kf3 a5 36.Ne1 Bd6 37.Nd3 b6 38.Ke3 c5 39.Ne1 c4 40.Nf3 a4 41.Ne5 1/2-1/2')"">","o_194267","","",""
"Aarhus (Denmark)","1972.??.??","5","Hansen Victor (NOR)","Bang Erik (DEN)","0-1","A36","2117","2290","","","","1.c4 c5 2.Nc3 g6 3.g3 Bg7 4.Bg2 Nc6 5.e4 Nf6 6.Nge2 d6 7.O-O O-O 8.d3 Ne8 9.Be3 Nd4 10.Rb1 Nc7 11.b4 Rb8 12.b5 Nce6 13.Nd5 Nxe2+ 14.Qxe2 Nd4 15.Qd2 e6 16.Nf4 Bd7 17.Ne2 Nxe2+ 18.Qxe2 Qb6 19.Qd2 a6 20.a4 axb5 21.axb5 Rfc8 22.h4 Ra8 23.h5 Ra3 24.Rfd1 Rca8 25.Qe2 Bc8 26.hxg6 hxg6 27.Qg4 Qd8 28.Bg5 Bf6 29.Be3 Ra2 30.Qf3 Bd4 31.Rd2 e5 32.Rbd1 R2a3 33.Qe2 Be6 34.Rc2 b6 35.Rb1 R8a4 36.Bc1 Ra1 37.Rxa1 Rxa1 38.Qd2 Qf6 39.Kf1 Bg4 40.Ra2 Bxf2 41.Rxa1 Bd4+ 42.Ke1 Bxa1 43.Bb2 Bxb2 44.Qxb2 Qg5 45.Kf2 Qh6 46.Qc3 Qh2 47.Qc1 Kg7 48.Qh1 Qxh1 49.Bxh1 Kf6 50.Bg2 Kg5 51.Bf1 f5 52.exf5 gxf5 53.Bg2 Bd1 54.Bh3 f4 55.Bf1 Kg4 56.gxf4 Kxf4 57.Ke1 Bg4 58.Kd2 Kf3 59.Be2+ Kg3 60.Bxg4 Kxg4 61.Ke3 Kf5 62.Kf3 Ke6 63.Ke4 d5+ 64.cxd5+ Kd6 65.Kf3 Kxd5 66.Ke3 c4 67.dxc4+ Kxc4 68.Ke4 Kxb5 69.Kxe5 Kc4 70.Ke4 b5 71.Ke3 Kc3 0-1')"">","o_194268","","",""
"Aarhus (Denmark)","1972.??.??","4","Hansen Victor (NOR)","Pedersen Jan Rode (DEN)","1-0","A36","2117","2246","","","","1.c4 Nf6 2.Nc3 g6 3.g3 Bg7 4.Bg2 O-O 5.e4 c5 6.Nge2 Nc6 7.O-O Ne8 8.d3 Nc7 9.Be3 Ne6 10.Qd2 d6 11.Bh6 Ned4 12.Bxg7 Kxg7 13.Nd5 e6 14.Ne3 Rb8 15.f4 b5 16.b3 b4 17.g4 Bd7 18.f5 Qg5 19.Nf4 Ne5 20.Qd1 Kh8 21.Qe1 gxf5 22.exf5 Nxg4 23.Nxg4 Qxg4 24.h3 Qg5 25.Kh2 Rg8 26.Qf2 e5 27.Nd5 Bxf5 28.Be4 Rbf8 29.Bxf5 Nxf5 30.Rg1 Qh5 31.Nf6 Qh4 32.Qxf5 Rg6 33.Raf1 Kg7 34.Rg4 Qh6 35.Ne4 f6 36.Rf2 a5 37.Nxd6 Rd8 38.Qxf6+ 1-0')"">","o_194269","","",""
"","","","post","mudfisher","0-1","","1271","1290","","","","","l_194269","              1|5","29","checkmate"
"Aarhus (Denmark)","1972.??.??","1","Hansen Victor (NOR)","Rosell Kaj (DEN)","1/2-1/2","A23","2117","2331","","","","1.c4 e5 2.Nc3 Nf6 3.g3 c6 4.Bg2 d5 5.b3 d4 6.Ne4 Nxe4 7.Bxe4 Bd6 8.Qc2 c5 9.Nf3 g6 10.O-O f5 11.Bd5 Nc6 12.Bxc6+ bxc6 13.d3 O-O 14.Bh6 Re8 15.Ng5 Be7 16.Qd2 Bf6 17.f3 Bg7 18.Bxg7 Kxg7 19.Kg2 Qd6 20.Rae1 Bd7 21.e4 dxe3 22.Qxe3 h6 23.Nh3 f4 24.Qe2 Bxh3+ 25.Kxh3 Rad8 26.Rd1 Qe6+ 27.Kg2 Rd4 28.g4 1/2-1/2')"">","o_194270","","",""
"","","","letspray","iccheckmate2","0-1","","566","1111","","","","","l_194270","              10 min","29","time"
"Aarhus (Denmark)","1972.??.??","4","Hoiberg Erling (DEN)","Frausing Poul","0-1","E66","2115","0","","","","1.Nf3 d6 2.d4 g6 3.g3 Bg7 4.Bg2 c6 5.c4 Nd7 6.O-O Ngf6 7.Nc3 O-O 8.e4 e5 9.dxe5 dxe5 10.Qc2 Qe7 11.b3 Rd8 12.Bb2 Ne8 13.Rad1 Nf8 14.Rxd8 Qxd8 15.Nd1 Qe7 16.Ne3 f6 17.Rd1 Be6 18.Qd2 Bh6 19.Bc1 Rc8 20.Qd3 Bg7 21.h3 Kf7 22.Nh4 Rc7 23.Qc2 Rd7 24.c5 Rxd1+ 25.Nxd1 Bc8 26.Be3 Ne6 27.Bf1 Bf8 28.b4 N8c7 29.Bc4 Kg7 30.Kh2 Qd7 31.Qc1 Kh8 32.Bh6 Bg7 33.Bxg7+ Kxg7 34.Ne3 Ng5 35.Ng4 Qd4 36.f4 Bxg4 37.fxg5 Qf2+ 38.Ng2 Bf3 39.gxf6+ Kxf6 40.Qf1 Qxf1 41.Bxf1 Bxe4 42.Ne3 Bd5 43.a3 e4 44.Kg1 Ke5 45.Be2 Kd4 46.Kf2 a5 47.bxa5 Kxc5 48.Ng4 Kd4 49.Nf6 h5 50.h4 c5 51.Nxh5 gxh5 52.Bxh5 Bb3 53.Be8 Ne6 54.Bf7 Kd3 55.h5 Kd2 56.h6 e3+ 57.Kg2 Bd5+ 58.Kh2 e2 59.Bxe6 e1Q 60.Bxd5 Qe2+ 61.Kg1 Qe3+ 62.Kg2 Qxh6 63.Bxb7 c4 64.a6 Qb6 0-1')"">","o_194271","","",""
"","","","storotoro","cata888","0-1","","1208","1409","","","","","c_194271","3 days","50","time"
"","","","NM","Computer3-HARD","","","2619","2504","","","","","l_194271","              1 min","41","resignation"
"Aarhus (Denmark)","1972.??.??","5","Hoiberg Erling (DEN)","Jacobsen Bo (DEN)","1/2-1/2","B06","2115","2269","","","","1.d4 g6 2.e4 Bg7 3.Nc3 b6 4.Be3 a5 5.a4 Ba6 6.Be2 Qc8 7.Qd2 Bxe2 8.Ngxe2 Qb7 9.f3 Nc6 10.h4 h5 11.Nb5 Nf6 12.Bf4 Rc8 13.d5 Nb4 14.O-O O-O 15.c3 Na6 16.Nbd4 Rfe8 17.Bh6 Bh8 18.Ng3 Kh7 19.Bg5 c6 20.Qf4 Nc5 21.dxc6 dxc6 22.e5 Nd3 23.Qe3 Nxb2 24.exf6 exf6 25.Qc1 c5 26.Nb5 Nd3 27.Qc2 Nb4 28.cxb4 cxb4 29.Qa2 fxg5 30.Nd6 Qc7 31.Nxe8 Rxe8 32.Ne4 Bd4+ 33.Kh1 gxh4 34.Rad1 Bg7 35.Rfe1 Re5 36.Qf2 h3 37.gxh3 b3 38.Qg3 Qe7 39.h4 b2 40.Ng5+ Kg8 41.Rxe5 Bxe5 42.Qe1 Qf6 43.Qe4 Bf4 44.Rb1 Bc1 45.f4 Qd8 46.f5 Qf6 47.Nf3 gxf5 48.Qe8+ Kh7 49.Qe5 Qc6 50.Qxf5+ Kg8 51.Kh2 Qxa4 52.Qc8+ Kh7 53.Qf5+ Kg8 54.Qc8+ Kh7 55.Qf5+ Kg8 56.Kg2 Qc4 57.Ne5 Qd5+ 58.Kg3 a4 59.Rxb2 Bxb2 60.Qg5+ Kh7 1/2-1/2')"">","o_194272","","",""
"","","","stalian123","wesnerm","0-1","","1645","1717","","","","","l_194272","              1 min","31","time"
"Aarhus (Denmark)","1972.??.??","2","Hoiberg Erling (DEN)","Pedersen Borge (DEN)","0-1","A15","2115","2126","","","","1.Nf3 Nf6 2.c4 c5 3.g3 Nc6 4.Bg2 d6 5.O-O g6 6.b3 Bg7 7.Bb2 e5 8.d3 O-O 9.Nbd2 Ne8 10.Ne1 f5 11.f4 Nf6 12.Nc2 Qc7 13.e3 Bd7 14.Rb1 a5 15.a3 Rae8 16.Qf3 Nd8 17.h3 Bc6 18.Qf2 Rf7 19.Kh2 Rfe7 20.fxe5 dxe5 21.e4 fxe4 22.Nxe4 Bxe4 23.dxe4 Ne6 24.Ne3 Rf8 25.Qe1 Nd4 26.Bc3 b6 27.Nd5 Nxd5 28.Rxf8+ Bxf8 29.cxd5 Bh6 30.Qf1 Rf7 31.Qc4 b5 32.Qd3 c4 33.bxc4 bxc4 34.Qd1 Be3 35.Qa4 Qc8 36.Bxd4 Bxd4 37.Rc1 c3 38.d6 Qd8 39.Rc2 Qxd6 40.Qe8+ Rf8 41.Qa4 Qc5 42.Qb3+ Kg7 43.h4 Qc7 44.Qa2 a4 45.Bh3 Qb7 46.Re2 Qb3 47.Be6 Qd1 48.Bc4 Qg1+ 49.Kh3 Qf1+ 50.Rg2 Qh1+ 51.Rh2 Qxe4 52.Be6 Rf4 53.Qd5 Qxd5 54.Bxd5 Rf1 55.Bc6 Ra1 56.Bxa4 Rxa3 57.Bc6 Ra1 58.Rc2 Kf6 59.Be4 Re1 60.Bd3 e4 61.Bb5 Ke5 62.Kg4 Rb1 63.Ba4 Rf1 64.h5 Rh1 65.hxg6 h5+ 66.Kg5 Be3# 0-1')"">","o_194273","","",""
"","","","Nitro2k01","Gurukool","0-1","","897","990","","","","","l_194273","              15|5","29","resignation"
"Aarhus (Denmark)","1972.??.??","6","Hoiberg Erling (DEN)","Vestergaard Bent (DEN)","0-1","A41","2115","2211","","","","1.d4 d6 2.c4 e5 3.dxe5 dxe5 4.Qxd8+ Kxd8 5.Nf3 f6 6.Nc3 Be6 7.e3 c6 8.Bd2 Nd7 9.Ne4 Nh6 10.O-O-O Kc7 11.h3 Nf7 12.Ba5+ b6 13.Bc3 Nd6 14.Nxd6 Bxd6 15.Nd2 Nc5 16.b4 Na4 17.Kc2 Nxc3 18.Kxc3 a5 19.b5 Bb4+ 20.Kc2 cxb5 21.cxb5 Bxa2 22.Nc4 Rhd8 23.Be2 a4 24.Kb2 Bb3 25.Rc1 Bc5 26.Bf3 Rac8 27.Be4 g6 28.Ka1 Rd7 29.Na5 Bd5 30.Bxd5 Rxd5 31.Nc4 Rcd8 32.Rc2 Rd1+ 33.Rxd1 Rxd1+ 34.Ka2 Rd3 35.Nb2 Ra3+ 36.Kb1 Rb3 37.Ka2 Rb4 38.Rc4 Rxc4 39.Nxc4 Kd7 40.f3 Ke6 41.e4 f5 42.Nb2 fxe4 43.fxe4 Kf6 44.Nd3 Bd6 45.Nb2 Kg5 46.Nc4 Bc7 47.Ne3 Kh4 48.Ka3 Kg3 49.Kxa4 Kf2 50.Nd5 Bd8 51.g4 Kg3 52.Kb4 Kxh3 53.Ne3 Be7+ 54.Kc4 Bc5 55.Nd5 Kxg4 56.Nc7 h5 57.Kd5 h4 58.Ne6","o_194274","","",""
"","","","misuminar","FF_IR","1-0","","1486","1368","","","","","l_194274","              5 min","33","time"
