"Site","Date","Round","White","Black","Result","ECO","WhiteElo","BlackElo","Annotator","Source","Remark","pgn","ID","Time","Moves","Termination"
"London (England)","1858.??.??","?","Staunton Howard (ENG)","Barnes Thomas W (ENG)","1-0","C51",0,0,NA,NA,NA,"1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.b4 Bxb4 5.c3 Bc5 6.O-O d6 7.d4 exd4 8.cxd4 Bb6 9.d5 Nce7 10.Bb2 f6 11.Nd4 Bxd4 12.Bxd4 Nh6 13.f4 Bg4 14.Qb3 b6 15.f5 O-O 16.Nd2 Kh8 17.Rf4 Bh5 18.Qh3 Be8 19.Rh4 Neg8 20.g4 Qe7 21.g5 fxg5 22.Rxh6 Nxh6 23.Qxh6 Kg8 24.Qe6+ Qf7 25.Rf1 Bd7 26.Qxf7+ Rxf7 27.h4 gxh4 28.Nf3 h6 29.Nxh4 b5 30.Bb3 a5 31.Bc2 a4 32.Bc3 c5 33.dxc6 Bxc6 34.Ng6 Rc7 35.Bb4 Bd5 36.Bb1 Bc4 37.Rc1 Rd7 38.a3 Re8 39.Kf2 d5 40.e5 d4 41.e6 Rdd8 42.Rd1 d3 43.Nf4 Kh7 44.Ke3 g5 45.Nxd3 h5 46.e7 Kh6 47.f6 g4 48.Rf1 g3 49.Bd2 Rd6 50.Ne5 1-0')"">","o_713","","",""
"","","","Son5ny","otto","1-0","",1622,1579,NA,NA,NA,"","c_713","1 month","66","checkmate"
"","","","barrys48","daniplussahne","0-1","",1302,1234,NA,NA,NA,"","l_713","              5 min","34","time"
"London (England)","1858.??.??","?","Staunton Howard (ENG)","Bird Henry E (ENG)","0-1","C51",0,0,NA,NA,NA,"1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.b4 Bxb4 5.c3 Bc5 6.O-O d6 7.d4 exd4 8.cxd4 Bb6 9.d5 Na5 10.Be2 Ne7 11.Bb2 f6 12.Qd2 O-O 13.Nd4 Ng6 14.Kh1 Bd7 15.f4 c5 16.Nc2 Rc8 17.Nba3 Bc7 18.Rae1 Re8 19.Bf3 b5 20.f5 Ne5 21.Ne3 b4 22.Bxe5 Rxe5 23.Nac4 Nxc4 24.Nxc4 Re7 25.Qf4 Bb5 26.Be2 Bxc4 27.Bxc4 Re5 28.Rf3 Qd7 29.Rg3 Rce8 30.Qg4 R8e7 31.h4 Qe8 32.h5 Kh8 33.Ree3 Bd8 34.h6 g5 35.fxg6 Rxe4 36.Qf3 Rh4+ 37.Kg1 Rxe3 38.Qxe3 Qxe3+ 39.Rxe3 hxg6 40.Re8+ Kh7 41.Rxd8 Rxc4 42.Rxd6 Rd4 43.Rxf6 Rxd5 44.Rf7+ Kxh6 45.Rxa7 c4 46.Kf2 Rd2+ 47.Kf3 c3 48.Rb7 c2 49.Rc7 Rd3+ 50.Ke2 Rc3 0-1')"">","o_714","","",""
"","","","ruso44","shloomp","1-0","",897,1006,NA,NA,NA,"","l_714","              10 min","8","checkmate"
"London (England)","1858.??.??","?","Staunton Howard (ENG)","Morphy Paul","0-1","C41",0,2680,NA,NA,NA,"1.e4 e5 2.Nf3 d6 3.d4 f5 4.dxe5 fxe4 5.Ng5 d5 6.e6 Nh6 7.Nc3 c6 8.Ngxe4 dxe4 9.Qh5+ g6 10.Qe5 Rg8 11.Bxh6 Bxh6 12.Rd1 Qg5 13.Qc7 Bxe6 14.Qxb7 e3 15.f3 Qe7 16.Qxa8 Kf7 17.Ne4 Bf4 18.Be2 Kg7 19.O-O Qc7 20.Nc5 Bxh2+ 21.Kh1 Bc8 22.Rd4 Bg3 23.Re4 Kh8 24.Rd1 Qg7 25.Rh4 Bxh4 26.Qxb8 Ba6 27.Qh2 Bxe2 28.Rd7 Qh6 29.Ne4 Bc4 30.Nf6 e2 31.Re7 Qc1+ 32.Qg1 Qxg1+ 33.Kxg1 e1Q+ 34.Rxe1 Bxe1 0-1')"">","o_715","","",""
"","","","alinarusu","Razboi","0-1","",1155,1857,NA,NA,NA,"","c_715","1 day","24","checkmate"
"","","","kutru1","UncleJoe","0-1","",792,1600,NA,NA,NA,"","l_715","              1|5","20","resignation"
"New Orleans (USA)","1858.??.??","?","Morphy Paul","Amateur1","1-0","C37",2680,0,NA,NA,NA,"1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 g4 5.O-O gxf3 6.Qxf3 Qf6 7.e5 Qxe5 8.d3 Bh6 9.Nc3 Nc6 10.Bxf4 Qxf4 11.Qh5 Qg5 12.Rae1+ Nge7 13.Qxf7+ Kd8 14.Ne4 Qg7 15.Qh5 d5 16.Bxd5 Qd4+ 17.Kh1 Qxd5 18.Qxh6 Ng6 19.Ng5 Bf5 20.Qg7 Rf8 21.Ne6+ Bxe6 22.Rxf8+ Nxf8 23.Qxf8+ Kd7 24.Qxa8 Ne5 25.Qh8 Ng4 26.Qxh7+ Kd6 27.Qg6 Ne5 28.Qg3 1-0')"">","o_716","","",""
"","","","DAYTIME16","Razboi","0-1","",1422,1922,NA,NA,NA,"","c_716","2 days","7","time"
"","","","dave0347","henryw","1-0","",1149,702,NA,NA,NA,"","l_716","              10 min","13","resignation"
"New Orleans (USA)","1858.??.??","?","Morphy Paul","Amateur1","1-0","C51",2680,0,NA,NA,NA,"1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.b4 Bxb4 5.c3 Bc5 6.O-O d6 7.d4 exd4 8.cxd4 Bb6 9.Nc3 Na5 10.Ng5 Nxc4 11.Qa4+ c6 12.Qxc4 Nh6 13.Kh1 O-O 14.f4 Kh8 15.f5 f6 16.Ne6 Bxe6 17.fxe6 Qe7 18.Bxh6 gxh6 19.Rf3 Rg8 20.Raf1 Rg6 21.Ne2 Rf8 22.Nf4 Rg5 23.d5 c5 24.Qc3 Bd8 25.Ne2 Qg7 26.Ng3 Qc7 27.Rxf6 Bxf6 28.Rxf6 Rxf6 29.Qxf6+ Qg7 30.Qd8+ Qg8 31.e7 Re5 32.Nh5 Rxe4 33.e8Q Re1+ 34.Qxe1 Qxd8 35.Qc3+ 1-0')"">","o_717","","",""
"","","","radbones","JorgePorter","0-1","",1213,1116,NA,NA,NA,"","l_717","              5 min","43","checkmate"
"New Orleans (USA)","1858.??.??","?","Morphy Paul","Amateur1","1-0","C52",2680,0,NA,NA,NA,"1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.b4 Bxb4 5.c3 Ba5 6.O-O d6 7.d4 exd4 8.Qb3 Qf6 9.e5 dxe5 10.Re1 Nge7 11.Bg5 Qg6 12.Bxe7 Nxe7 13.Nxe5 Qb6 14.Bb5+ c6 15.Qxf7+ Kd8 16.Nxc6+ Nxc6 17.Bxc6 Qc5 18.cxd4 Qd6 19.Qxg7 Bxe1 20.Qxh8+ Kc7 21.Qxh7+ Bd7 22.Bxd7 Qxd4 23.Bb5+ Kb6 24.Nc3 Bxc3 25.Rb1 Rd8 26.Ba6+ Ka5 27.Rb5+ Ka4 28.Qc2+ Ka3 29.Qb3# 1-0')"">","o_718","","",""
"New Orleans (USA)","1858.??.??","?","Morphy Paul","Amateur1","1-0","C52",2680,0,NA,NA,NA,"1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.b4 Bxb4 5.c3 Ba5 6.d4 exd4 7.O-O dxc3 8.Ba3 d6 9.Qb3 Nh6 10.Nxc3 Bxc3 11.Qxc3 O-O 12.Rad1 Ng4 13.h3 Nge5 14.Nxe5 Nxe5 15.Be2 f5 16.f4 Nc6 17.Bc4+ Kh8 18.Bb2 Qe7 19.Rde1 Rf6 20.exf5 Qf8 21.Re8 Qxe8 22.Qxf6 Qe7 23.Qxg7+ Qxg7 24.f6 Qxg2+ 25.Kxg2 Bxh3+ 26.Kxh3 h5 27.Rg1 1-0')"">","o_719","","",""
"","","","verusamo","ral","1-0","",1312,1055,NA,NA,NA,"","c_719","3 weeks","29","time"
"","","","ruthlessrod","barsik1","0-1","",1508,1755,NA,NA,NA,"","l_719","              5 min","29","time"
"New Orleans (USA)","1858.??.??","?","Morphy Paul","Amateur1","1-0","C52",2680,0,NA,NA,NA,"1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.b4 Bxb4 5.c3 Ba5 6.d4 exd4 7.O-O h6 8.Qb3 Qf6 9.e5 Qg6 10.cxd4 Nge7 11.d5 Nd8 12.d6 Nec6 13.Ba3 Ne6 14.Bxe6 fxe6 15.dxc7 Bxc7 16.Nc3 a6 17.Rad1 Nxe5 18.Nxe5 Bxe5 19.f4 Bxc3 20.Qxc3 Qf6 21.Qc5 Qf8 22.Rd6 Qf5 23.Rd5 Qf8 24.Qa5 Qf6 25.f5 b6 26.Qe1 e5 27.Rxe5+ Kf7 28.Qe4 Qc6 29.Re7+ Kg8 30.Rxg7+ Kxg7 31.Qe7+ Kg8 32.Qf8+ Kh7 33.Qf7# 1-0')"">","o_720","","",""
"","","","giurda","IrishTxn","0-1","",1029,1334,NA,NA,NA,"","c_720","22 hours","9","checkmate"
"","","","miloser","bloodgutsnglory","1-0","",1277,882,NA,NA,NA,"","l_720","              10 min","11","resignation"
"New Orleans (USA)","1858.??.??","?","Morphy Paul","Amateur1","1-0","C55",2680,0,NA,NA,NA,"1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.d4 exd4 5.Ng5 d5 6.exd5 Nxd5 7.O-O Be7 8.Nxf7 Kxf7 9.Qf3+ Ke6 10.Nc3 dxc3 11.Re1+ Ne5 12.Bf4 Bf6 13.Bxe5 Bxe5 14.Rxe5+ Kxe5 15.Re1+ Kd4 16.Bxd5 Re8 17.Qd3+ Kc5 18.b4+ Kxb4 19.Qd4+ 1-0')"">","o_721","","",""
"","","","ral","AlekhinesCat","0-1","",1172,1753,NA,NA,NA,"","c_721","2 weeks","28","checkmate"
"","","","ingridsin","flutevisions3","0-1","",1156,1378,NA,NA,NA,"","l_721","              3 min","44","time"
"New Orleans (USA)","1858.??.??","?","Morphy Paul","Forde","1-0","C52",2680,0,NA,NA,NA,"1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.b4 Bxb4 5.c3 Ba5 6.O-O Nge7 7.Ng5 d5 8.exd5 Nxd5 9.Nxf7 Kxf7 10.Qf3+ Ke6 11.Ba3 Bb6 12.Re1 Na5 13.Rxe5+ Kxe5 14.d4+ Ke6 15.g4 g6 16.Qe4+ Kf7 17.Bxd5+ Kg7 18.Be7 Re8 19.Qe5+ Kh6 20.g5+ Kh5 21.Bf3+ Bg4 22.Qg3 Qd7 23.Qh3# 1-0')"">","o_722","","",""
"","","","verusamo","giurda","1-0","",1177,830,NA,NA,NA,"","c_722","1 day","31","checkmate"
"","","","EdwardScott","szalaytb","1-0","",1137,1267,NA,NA,NA,"","l_722","              1 min","25","time"
"New Orleans (USA)","1858.??.??","?","Morphy Paul","Rooss","1-0","C34",2680,0,NA,NA,NA,"1.e4 e5 2.f4 exf4 3.Nf3 c6 4.Nc3 Bb4 5.Bc4 Bxc3 6.dxc3 Ne7 7.Qd6 O-O 8.Bxf4 Ng6 9.Bg5 Qe8 10.O-O Kh8 11.Rae1 f6 12.e5 f5 13.Nd4 f4 14.e6 dxe6 15.Nxe6 Bxe6 16.Rxe6 Qc8 17.Rxg6 hxg6 18.Qxg6 Qf5 19.Rxf4 Qxg6 20.Rxf8+ Kh7 21.Bg8+ Kh8 22.Bf7+ Kh7 23.Bxg6+ Kxg6 24.Bf4 1-0')"">","o_723","","",""
"","","","giurda","StPerkele","0-1","",915,1687,NA,NA,NA,"","c_723","23 hours","31","checkmate"
"","","","potforo","samsky62","1-0","",1756,1661,NA,NA,NA,"","l_723","              15|2","35","resignation"
"Paris (France)","1858.??.??","?","Anderssen Adolf (GER)","Morphy Paul","0-1","C33",0,2680,NA,NA,NA,"1.e4 e5 2.f4 exf4 3.Bc4 Nf6 4.e5 d5 5.Bb3 Ne4 6.Nf3 Bg4 7.O-O Nc6 8.Ba4 g5 9.Bxc6+ bxc6 10.d4 c5 11.c3 Be7 12.b4 cxb4 13.cxb4 O-O 14.Qb3 Rb8 15.a3 c5 16.Nc3 Nxc3 17.Qxc3 cxb4 18.axb4 Bxb4 19.Qd3 a5 20.h4 h6 21.hxg5 hxg5 22.g3 Rb6 23.Ra2 Rg6 24.Rg2 Bh3 25.e6 Bxg2 26.exf7+ Kg7 27.Kxg2 Qc8 28.Ne5 Rh6 29.gxf4 Rfh8 30.fxg5 Rh2+ 31.Kg1 Rh1+ 32.Kf2 Bc3 33.Qg3 Qb8 34.Bf4 Qd6 35.Ke3 Qd8 0-1')"">","o_724","","",""
"","","","ebi","shuaaz","1-0","",1270,1007,NA,NA,NA,"","c_724","5 days","5","time"
"","","","anicha","chess_1907","","",1336,1411,NA,NA,NA,"","l_724","              5|2","49","time"
"Paris (France)","1858.??.??","?","Anderssen Adolf (GER)","Morphy Paul","0-1","C39",0,2680,NA,NA,NA,"1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Ne5 Nf6 6.Nxg4 d5 7.Nxf6+ Qxf6 8.Nc3 Qg6 9.Qf3 Bd6 10.Bd3 Bg4 11.Qf2 Nd7 12.exd5 f5 13.Bb5 a6 14.Bxd7+ Kxd7 15.d3 Rae8+ 16.Kf1 Rhg8 17.Rh2 f3 18.g3 Bh5 19.Bg5 h6 20.Qa7 hxg5 21.Na4 gxh4 22.Qxb7 hxg3 23.Nb6+ Ke7 24.Re1+","o_725","","",""
"","","","Newbieyeah","cock5er","0-1","",1200,1592,NA,NA,NA,"","l_725","              5 min","10","resignation"
"Paris (France)","1858.??.??","?","Anderssen Adolf (GER)","Morphy Paul","1-0","C39",0,2680,NA,NA,NA,"1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Ne5 Nf6 6.Nxg4 d5 7.Nxf6+ Qxf6 8.Qe2 Bd6 9.Nc3 c6 10.d4 Qxd4 11.Bd2 Rg8 12.exd5+ Kd8 13.O-O-O Bg4 14.Qe4 Qxe4 15.Nxe4 Bxd1 16.Nxd6 Bh5 17.Bxf4 cxd5 18.Nxb7+ Ke7 19.Bb5 Rxg2 20.Re1+ Kf6 21.Re8 Bg6 22.Nd6 Nc6 23.Rxa8 Rxc2+ 24.Kd1 Nd4 25.Re8 Bh5+ 26.Ke1 Nf3+ 27.Kf1 Rxb2 28.Be2 Rxa2 29.Bg5+ Nxg5 30.hxg5+ Kxg5 31.Re5+ Kf6 32.Rxh5 1-0')"">","o_726","","",""
"","","","dkjain16","Pavrey","0-1","",1039,1361,NA,NA,NA,"","c_726","1 day","4","time"
"","","","jpwagschal","Knudt2","1-0","",1357,1050,NA,NA,NA,"","l_726","              2|1","31","resignation"
"Paris (France)","1858.??.??","2","Anderssen Adolf (GER)","Morphy Paul","1/2-1/2","C77",0,2680,NA,NA,NA,"1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.d3 Bc5 6.c3 b5 7.Bc2 d5 8.exd5 Nxd5 9.h3 O-O 10.O-O h6 11.d4 exd4 12.cxd4 Bb6 13.Nc3 Ndb4 14.Bb1 Be6 15.a3 Nd5 16.Ne2 Nf6 17.Be3 Re8 18.Ng3 Bc4 19.Nf5 Bxf1 20.Qxf1 Ne7 21.N3h4 Nxf5 22.Nxf5 Qd7 23.Bxh6 gxh6 24.Qc1 Bxd4 25.Qxh6 Re1+ 26.Kh2 Ne4 27.Bxe4 Rxe4 28.Qg5+ Kf8 29.Qh6+ Ke8 30.Nxd4 Qd6+ 31.Qxd6 cxd6 32.Rd1 Kf8 33.Rd2 Rae8 34.g4 R8e5 35.f3 Re1 36.h4 Rd5 37.Kg3 a5 38.h5 Kg8 39.Kf2 Re8 40.Kg3 Re7 41.Kf4 Kh7 42.Kg3 Re3 43.Kf4 Re8 44.Kg3 Re3 1/2-1/2')"">","o_727","","",""
"","","","Razboi","Bonzlibir","0-1","",1670,1981,NA,NA,NA,"","c_727","1 month","36","time"
"Paris (France)","1858.??.??","4","Anderssen Adolf (GER)","Morphy Paul","0-1","C77",0,2680,NA,NA,NA,"1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.d3 Bc5 6.c3 b5 7.Bc2 d5 8.exd5 Nxd5 9.h3 O-O 10.O-O h6 11.d4 exd4 12.cxd4 Bb6 13.Nc3 Ndb4 14.Bb1 Be6 15.a3 Nd5 16.Be3 Nf6 17.Qd2 Re8 18.Rd1 Bd5 19.Ne5 Qd6 20.Qc2 Nxd4 21.Bxd4 Bxd4 22.Nxd5 Qxe5 23.Nxf6+ Qxf6 24.Qh7+ Kf8 25.Be4 Rad8 26.Kh1 Bxb2 27.Rab1 Rxd1+ 28.Rxd1 Qxf2 29.Qh8+ Ke7 30.Qh7 Be5 31.Bf3 Qg3 32.Kg1 Qg6 33.Qxg6 fxg6 34.Bb7 Rb8 35.Bxa6 c6 36.Kf2 Bd6 37.Rd3 Kd7 38.Ke2 Ra8 39.Bb7 Rxa3 40.Rd1 Kc7 41.Bc8 Ra2+ 42.Kf3 Bc5 43.Be6 Rf2+ 44.Kg3 Rf6 45.Rd7+ Kb6 46.Bg4 Bd6+ 47.Kh4 c5 48.Bf3 c4 49.Rxg7 Rf4+ 50.Bg4 c3 51.g3","o_728","","",""
"","","","blah73","Kathygirl","1-0","",875,798,NA,NA,NA,"","l_728","              10|10","64","checkmate"
"Paris (France)","1858.??.??","6","Anderssen Adolf (GER)","Morphy Paul","0-1","A20",0,2680,NA,NA,NA,"1.a3 e5 2.c4 Nf6 3.Nc3 d5 4.cxd5 Nxd5 5.e3 Be6 6.Nf3 Bd6 7.Be2 O-O 8.d4 Nxc3 9.bxc3 e4 10.Nd2 f5 11.f4 g5 12.Bc4 Bxc4 13.Nxc4 gxf4 14.exf4 Qe8 15.O-O Qc6 16.Qb3 Qd5 17.Rb1 b6 18.Qa2 c6 19.Qe2 Nd7 20.Ne3 Qe6 21.c4 Nf6 22.Rb3 Kf7 23.Bb2 Rac8 24.Kh1 Rg8 25.d5 cxd5 26.cxd5 Qd7 27.Nc4 Ke7 28.Bxf6+ Kxf6 29.Qb2+ Kf7 30.Rh3 Rg7 31.Qd4 Kg8 32.Rh6 Bf8 33.d6 Rf7 34.Rh3 Qa4 35.Rc1 Rc5 36.Rg3+ Bg7 37.h3 Kh8 38.Rxg7 Rxg7 39.Rc3 e3 40.Rxe3 Rxc4 41.Qf6 Rc1+ 42.Kh2 Qxf4+ 0-1')"">","o_729","","",""
"","","","hjebh","Hemraj","0-1","",1200,1361,NA,NA,NA,"","c_729","3 days","2","time"
"","","","gjos","johnny66","0-1","",1563,1467,NA,NA,NA,"","l_729","              15 min","47","resignation"
"Paris (France)","1858.??.??","8","Anderssen Adolf (GER)","Morphy Paul","1/2-1/2","A20",0,2680,NA,NA,NA,"1.a3 e5 2.c4 Nf6 3.Nc3 d5 4.cxd5 Nxd5 5.e3 Be6 6.Nf3 Bd6 7.Be2 O-O 8.d4 Nxc3 9.bxc3 e4 10.Nd2 f5 11.f4 Qh4+ 12.g3 Qh3 13.Bf1 Qh6 14.c4 c6 15.c5 Bc7 16.Bc4 Nd7 17.O-O b5 18.cxb6 axb6 19.Qb3 Rfe8 20.Bb2 b5 21.Bxe6+ Qxe6 22.Qc2 Qd5 23.Rfc1 Ra6 24.a4 Rea8 25.axb5 Qxb5 26.Qc4+ Qxc4 27.Nxc4 Rxa1 28.Bxa1 Nf6 29.Bc3 Ra2 30.Bd2 Nd5 31.Kf1 Bd8 32.Ke1 Be7 33.Rb1 h6 34.Ne5 c5 35.dxc5 Bxc5 36.Rb5 Nxe3 37.Rxc5 Ng2+ 38.Ke2 e3 39.Nf3 g6 40.Rd5 Kf7 41.Rd6 Kg7 42.h4 exd2 43.Rxd2 Ra4 44.Kf2 Nxf4 45.gxf4 Rxf4 46.Rd4 Rxd4 47.Nxd4 Kf6 48.Ke3 g5 49.h5 Ke5 50.Nf3+ Kf6 51.Nd4 Ke5 1/2-1/2')"">","o_730","","",""
"","","","Dall96","lsitter","0-1","",1417,1401,NA,NA,NA,"","l_730","              5 min","39","time"
"Paris (France)","1858.??.??","10","Anderssen Adolf (GER)","Morphy Paul","1-0","A20",0,2680,NA,NA,NA,"1.a3 e5 2.c4 Nf6 3.Nc3 d5 4.cxd5 Nxd5 5.e3 Be6 6.Nf3 Bd6 7.Be2 O-O 8.O-O Nxc3 9.bxc3 f5 10.d4 e4 11.Nd2 Rf6 12.f4 Rh6 13.g3 Nd7 14.Nc4 Bxc4 15.Bxc4+ Kh8 16.Ra2 Qe7 17.a4 Nf6 18.Qb3 b6 19.Be6 Re8 20.Bc4 Ng4 21.Rg2 Rb8 22.Be2 Nf6 23.c4 c6 24.Bb2 Qf7 25.Qc2 Be7 26.Bc3 Rg8 27.Ra1 g5 28.fxg5 Rxg5 29.a5 Bd6 30.axb6 axb6 31.Ra8+ Rg8 32.Qa4 Rxa8 33.Qxa8+ Qe8 34.Qxe8+ Nxe8 35.c5 Bc7 36.Bc4 Kg7 37.cxb6 Bxb6 38.Rb2 Bc7 39.Rb7 Kf6 40.Bb4 Rg6 41.Bf8 h5 42.Kf2 h4 43.gxh4 Rg4 44.h5 Rh4 45.h6 Rxh2+ 46.Kg1 Rh3 47.Bf1 Rg3+ 48.Kf2 Rg4 49.Bc4 Rh4 50.Bg8 Bd6 51.Bxd6 Nxd6 52.Rd7 Ne8 53.h7 Kg5 54.Re7 Nd6 55.Re6 Nc4 56.Rxc6 Nd2 57.Ke2 Rh2+ 58.Kd1 Nf3 59.Rc7 Kg6 60.d5 f4 61.exf4 e3 62.Re7 e2+ 63.Rxe2 Rh1+ 64.Kc2 Nd4+ 65.Kd2 Nxe2 66.Kxe2 Kg7 67.Ke3 Re1+ 68.Kd4 Rf1 69.Ke5 Re1+ 70.Kf5 Rd1 71.Be6 Rd4 72.Ke5 Rd1 73.f5 Rh1 74.f6+ Kxh7 75.Kd6 Ra1 76.Ke7 Ra7+ 77.Bd7 1-0')"">","o_731","","",""
"","","","louis14","Grimlock","0-1","",1110,1508,NA,NA,NA,"","c_731","1 day","25—?,","time"
"","","","rdonovanucla","1helluvalife","1-0","",886,728,NA,NA,NA,"","l_731","              10 min","34","time"
"Paris (France)","1858.??.??","1","Harrwitz Daniel (GER)","Morphy Paul","1-0","D35",0,2680,NA,NA,NA,"1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bf4 a6 5.e3 c5 6.Nf3 Nc6 7.a3 cxd4 8.exd4 dxc4 9.Bxc4 b5 10.Bd3 Bb7 11.O-O Be7 12.Be5 O-O 13.Qe2 Nd5 14.Bg3 Kh8 15.Rfe1 Bf6 16.Qe4 g6 17.Nxd5 Qxd5 18.Qxd5 exd5 19.Ne5 Rad8 20.Nxc6 Bxc6 21.Rac1 Rc8 22.Bd6 Rg8 23.Be5 Kg7 24.f4 Bd7 25.Kf2 h6 26.Ke3 Rxc1 27.Rxc1 Rc8 28.Rc5 Bxe5 29.fxe5 Be6 30.a4 bxa4 31.Bxa6 Rb8 32.Rb5 Rd8 33.Rb6 Ra8 34.Kd2 Bc8 35.Bxc8 Rxc8 36.Rb5 Ra8 37.Rxd5 a3 38.bxa3 Rxa3 39.Rc5 Kf8 40.Ke2 Ke7 41.d5 Kd7 42.Rc6 h5 43.Rf6 Ke7 44.d6+ Ke8 45.e6 fxe6 46.Rxe6+ Kf7 47.d7 Ra8 48.Rd6 Ke7 49.Rxg6 Kxd7 50.Rg5 Rh8 51.Kf3 Ke6 52.Kg3 h4+ 53.Kg4 h3 54.g3 Kf6 55.Rh5 1-0')"">","o_732","","",""
"Paris (France)","1858.??.??","3","Harrwitz Daniel (GER)","Morphy Paul","0-1","A85",0,2680,NA,NA,NA,"1.d4 f5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Bb4 5.Qb3 c5 6.d5 e5 7.e3 O-O 8.Bd3 d6 9.Nge2 h6 10.Bxf6 Qxf6 11.a3 Bxc3+ 12.Qxc3 Nd7 13.O-O Qg6 14.b4 b6 15.f3 h5 16.Bc2 Bb7 17.Ba4 Qf7 18.Bxd7 Qxd7 19.bxc5 bxc5 20.f4 e4 21.Rab1 Ba6 22.Rfc1 Qa4 23.Ng3 h4 24.Nf1 Rab8 25.Nd2 Rb6 26.Rxb6 axb6 27.Qb3 Qxb3 28.Nxb3 b5 29.cxb5 Bxb5 30.Na5 Ra8 31.Nb7 Ra6 32.Rc3 Kf8 33.Nd8 Bd7 34.Rb3 Ke7 35.Rb8 c4 36.Kf2 c3 37.Ke2 Rxa3 38.Nc6+ Bxc6 39.dxc6 c2 40.Kd2 Rc3 41.Kc1 Rxc6 42.Rb3 Kf6 43.Ra3 g5 44.g3 hxg3 45.hxg3 gxf4 46.gxf4 Kg6 47.Ra5 Rc5 48.Ra6 Rc3 49.Rxd6+ Kh5 50.Rd2 Kg4 51.Rg2+ Kf3 52.Rg5 Rc5 53.Rh5 Kxe3 54.Rh4 Kf3 0-1')"">","o_733","","",""
"","","","thanx4comin","Grimlock","1-0","",1752,1421,NA,NA,NA,"","c_733","3 weeks","65","resignation"
"","","","Pickwick82","y_d23","1-0","",1504,1304,NA,NA,NA,"","l_733","              10 min","21","resignation"
"Paris (France)","1858.??.??","?","Morphy Paul","Anderssen Adolf (GER)","1-0","C38",2680,0,NA,NA,NA,"1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 Bg7 5.O-O d6 6.c3 Nc6 7.Qb3 Qe7 8.d4 a6 9.Nxg5 Qxg5 10.Bxf7+ Kd8 11.Bxf4 Qe7 12.Bxg8 Bg4 13.Nd2 Kd7 14.Bd5 Nd8 15.Bxb7 Nxb7 16.Qxb7 a5 17.Bxd6 Bxd4+ 18.cxd4 Qxd6 19.Rf7+ 1-0')"">","o_734","","",""
"","","","thanx4comin","maeloc","1-0","",1459,1088,NA,NA,NA,"","c_734","18 hours","3","time"
"","","","BalticKnight","rakeshPENMETSA","0-1","",1777,1767,NA,NA,NA,"","l_734","              2|1","26","time"
"Paris (France)","1858.??.??","?","Morphy Paul","Anderssen Adolf (GER)","1-0","C39",2680,0,NA,NA,NA,"1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Ne5 Nf6 6.Nxg4 Nxe4 7.d3 Ng3 8.Bxf4 Nxh1 9.Qe2+ Qe7 10.Nf6+ Kd8 11.Bxc7+ Kxc7 12.Nd5+ Kd8 13.Nxe7 Bxe7 14.Qg4 d6 15.Qf4 Rg8 16.Qxf7 Bxh4+ 17.Kd2 Re8 18.Na3 Na6 19.Qh5 Bf6 20.Qxh1 Bxb2 21.Qh4+ Kd7 22.Rb1 Bxa3 23.Qa4+ 1-0')"">","o_735","","",""
"","","","ripperjhs","Morse13b","0-1","",944,1068,NA,NA,NA,"","l_735","              10 min","47","resignation"
